"hotel_id","price","offer","offer_cat","year","month","weekend","holiday","nnights","scarce_room"
15988,118,0,"0% no offer",2018,5,1,0,1,1
15989,458,0,"0% no offer",2017,12,0,1,4,0
15989,61,1,"15-50% offer",2017,11,0,0,1,0
15989,84,0,"0% no offer",2018,2,1,0,1,0
15989,121,0,"0% no offer",2017,12,0,1,1,0
15991,134,0,"0% no offer",2018,6,1,0,1,1
15991,111,0,"0% no offer",2018,3,1,0,1,1
15991,77,1,"1-15% offer",2017,11,0,0,1,1
15990,508,0,"0% no offer",2017,12,0,1,4,1
15990,77,1,"1-15% offer",2018,2,1,0,1,1
15993,90,0,"0% no offer",2018,5,1,0,1,1
15992,354,0,"0% no offer",2017,12,0,1,4,1
15993,125,0,"0% no offer",2018,4,1,0,1,1
15992,77,0,"0% no offer",2018,2,1,0,1,1
15992,90,0,"0% no offer",2018,3,1,0,1,1
15992,55,1,"15-50% offer",2017,11,0,0,1,1
15993,90,0,"0% no offer",2018,6,1,0,1,1
15993,75,0,"0% no offer",2017,12,0,1,1,1
15994,84,1,"15-50% offer",2017,11,0,0,1,1
15994,104,1,"15-50% offer",2017,12,0,1,1,1
15994,123,1,"1-15% offer",2018,4,1,0,1,1
15995,112,1,"15-50% offer",2018,6,1,0,1,1
15995,168,0,"0% no offer",2018,3,1,0,1,1
15995,84,1,"15-50% offer",2018,2,1,0,1,1
15994,123,1,"1-15% offer",2018,5,1,0,1,1
15997,446,0,"0% no offer",2017,12,0,1,4,1
15997,111,0,"0% no offer",2018,4,1,0,1,1
15996,114,0,"0% no offer",2017,12,0,1,1,1
15997,111,0,"0% no offer",2018,2,1,0,1,1
15996,111,0,"0% no offer",2017,11,0,0,1,1
15996,111,0,"0% no offer",2018,6,1,0,1,1
15996,446,0,"0% no offer",2017,12,0,1,4,1
15996,111,0,"0% no offer",2018,5,1,0,1,1
15999,123,0,"0% no offer",2018,6,1,0,1,1
15998,77,0,"0% no offer",2017,11,0,0,1,1
15999,123,0,"0% no offer",2018,5,1,0,1,1
15999,123,0,"0% no offer",2018,4,1,0,1,1
15999,123,0,"0% no offer",2018,2,1,0,1,1
15999,123,0,"0% no offer",2018,3,1,0,1,1
16001,100,1,"1-15% offer",2018,4,1,0,1,1
16000,148,1,"1-15% offer",2018,3,1,0,1,1
16001,220,1,"1-15% offer",2018,5,1,0,1,1
16001,147,1,"1-15% offer",2017,11,0,0,1,1
16001,558,1,"1-15% offer",2017,12,0,1,4,1
16000,136,1,"1-15% offer",2017,12,0,1,1,1
16001,220,1,"1-15% offer",2018,6,1,0,1,1
16003,64,1,"75%+ offer ",2018,3,1,0,1,1
16002,66,1,"75%+ offer ",2017,12,0,1,1,1
16002,59,1,"75%+ offer ",2018,2,1,0,1,1
16003,90,1,"50%-75% offer",2018,5,1,0,1,1
16002,282,1,"50%-75% offer",2017,12,0,1,4,1
16003,75,1,"50%-75% offer",2018,4,1,0,1,1
16002,75,1,"50%-75% offer",2018,4,1,0,1,1
16003,87,1,"50%-75% offer",2018,6,1,0,1,1
16002,43,1,"75%+ offer ",2017,11,0,0,1,1
16005,100,1,"1-15% offer",2018,4,1,0,1,1
16005,551,0,"0% no offer",2017,12,0,1,4,1
16005,69,1,"1-15% offer",2017,11,0,0,1,1
16004,108,0,"0% no offer",2018,6,1,0,1,1
16005,103,1,"1-15% offer",2017,12,0,1,1,1
16005,90,1,"1-15% offer",2018,3,1,0,1,1
16006,1035,0,"0% no offer",2018,2,1,0,1,1
16006,1035,0,"0% no offer",2018,3,1,0,1,1
16008,320,0,"0% no offer",2018,5,1,0,1,1
16008,320,0,"0% no offer",2018,3,1,0,1,1
16007,320,0,"0% no offer",2018,4,1,0,1,1
16008,320,0,"0% no offer",2017,11,0,0,1,1
16007,1244,1,"1-15% offer",2017,12,0,1,4,1
16007,320,0,"0% no offer",2018,6,1,0,1,1
16009,94,1,"15-50% offer",2018,2,1,0,1,1
16009,184,0,"0% no offer",2018,3,1,0,1,1
16009,94,1,"15-50% offer",2017,11,0,0,1,1
16009,135,1,"1-15% offer",2018,6,1,0,1,1
16009,244,0,"0% no offer",2018,5,1,0,1,1
16010,628,0,"0% no offer",2017,12,0,1,4,1
16010,120,1,"15-50% offer",2017,12,0,1,1,1
16009,162,0,"0% no offer",2018,4,1,0,1,1
16011,222,0,"0% no offer",2018,5,1,0,1,0
16012,623,1,"1-15% offer",2017,12,0,1,4,1
16012,130,1,"1-15% offer",2018,2,1,0,1,0
16011,201,0,"0% no offer",2018,4,1,0,1,1
16012,156,0,"0% no offer",2017,12,0,1,1,1
16011,205,0,"0% no offer",2018,6,1,0,1,0
16011,195,0,"0% no offer",2018,3,1,0,1,1
16012,141,1,"1-15% offer",2017,11,0,0,1,0
16013,230,0,"0% no offer",2017,11,0,0,1,1
16013,230,0,"0% no offer",2018,2,1,0,1,1
16014,230,0,"0% no offer",2018,5,1,0,1,1
16014,230,0,"0% no offer",2018,6,1,0,1,1
16016,121,1,"15-50% offer",2017,12,0,1,1,1
16016,212,0,"0% no offer",2018,6,1,0,1,0
16016,208,0,"0% no offer",2018,3,1,0,1,1
16015,212,0,"0% no offer",2018,4,1,0,1,0
16016,140,1,"1-15% offer",2017,11,0,0,1,1
16016,135,1,"1-15% offer",2018,2,1,0,1,1
16015,230,0,"0% no offer",2018,5,1,0,1,0
16015,528,1,"1-15% offer",2017,12,0,1,4,1
16018,408,0,"0% no offer",2018,2,1,0,1,0
16018,421,0,"0% no offer",2018,3,1,0,1,0
16018,1383,1,"15-50% offer",2017,12,0,1,4,0
16018,372,1,"1-15% offer",2017,11,0,0,1,0
16017,485,0,"0% no offer",2018,4,1,0,1,0
16018,606,0,"0% no offer",2018,6,1,0,1,0
16018,606,0,"0% no offer",2018,5,1,0,1,0
16019,284,1,"15-50% offer",2017,11,0,0,1,0
16020,336,1,"15-50% offer",2018,6,1,0,1,0
16020,336,1,"15-50% offer",2018,5,1,0,1,0
16019,312,1,"15-50% offer",2018,4,1,0,1,0
16019,291,1,"15-50% offer",2017,12,0,1,1,0
16020,282,1,"15-50% offer",2018,3,1,0,1,0
16020,252,1,"50%-75% offer",2018,2,1,0,1,0
16020,2698,0,"0% no offer",2017,12,0,1,4,0
16021,189,1,"50%-75% offer",2018,4,1,0,1,1
16021,189,1,"50%-75% offer",2018,3,1,0,1,1
16022,718,1,"50%-75% offer",2017,12,0,1,4,1
16022,189,1,"50%-75% offer",2018,6,1,0,1,1
16022,93,1,"75%+ offer ",2018,2,1,0,1,1
16022,478,0,"0% no offer",2017,11,0,0,1,1
16022,189,1,"50%-75% offer",2018,5,1,0,1,1
16022,167,1,"50%-75% offer",2017,12,0,1,1,1
16023,550,0,"0% no offer",2018,4,1,0,1,0
16023,277,1,"15-50% offer",2017,12,0,1,1,0
16023,439,0,"0% no offer",2018,6,1,0,1,0
16023,1289,1,"15-50% offer",2017,12,0,1,4,0
16023,439,0,"0% no offer",2018,5,1,0,1,0
16023,335,1,"15-50% offer",2017,11,0,0,1,0
16024,367,1,"15-50% offer",2018,6,1,0,1,0
16025,933,1,"50%-75% offer",2017,12,0,1,4,0
16024,250,1,"15-50% offer",2018,2,1,0,1,0
16025,367,1,"15-50% offer",2018,4,1,0,1,0
16024,357,1,"15-50% offer",2018,3,1,0,1,0
16024,214,1,"50%-75% offer",2017,12,0,1,1,0
16025,224,1,"50%-75% offer",2017,11,0,0,1,0
16025,367,1,"15-50% offer",2018,5,1,0,1,0
16027,369,1,"50%-75% offer",2018,3,1,0,1,0
16026,369,1,"50%-75% offer",2018,3,1,0,1,0
16027,297,1,"75%+ offer ",2018,2,1,0,1,0
16026,406,1,"50%-75% offer",2018,4,1,0,1,0
16027,453,1,"50%-75% offer",2018,5,1,0,1,0
16027,453,1,"50%-75% offer",2018,6,1,0,1,0
16026,449,1,"50%-75% offer",2017,12,0,1,1,0
16026,1674,1,"50%-75% offer",2017,12,0,1,4,0
16027,391,1,"50%-75% offer",2017,11,0,0,1,0
16028,385,1,"1-15% offer",2018,6,1,0,1,0
16028,385,1,"1-15% offer",2018,4,1,0,1,0
16028,364,1,"15-50% offer",2018,3,1,0,1,0
16028,385,1,"1-15% offer",2018,5,1,0,1,0
16028,302,1,"15-50% offer",2017,12,0,1,1,0
16028,233,1,"15-50% offer",2018,2,1,0,1,0
16028,203,1,"50%-75% offer",2017,11,0,0,1,1
16028,1178,1,"15-50% offer",2017,12,0,1,4,0
16029,96,1,"15-50% offer",2017,12,0,1,1,1
16029,205,0,"0% no offer",2018,6,1,0,1,1
16029,205,0,"0% no offer",2018,5,1,0,1,1
16029,128,0,"0% no offer",2018,2,1,0,1,1
16029,567,0,"0% no offer",2017,12,0,1,4,1
16029,164,0,"0% no offer",2018,3,1,0,1,1
16029,183,0,"0% no offer",2018,4,1,0,1,1
16031,1482,1,"1-15% offer",2017,12,0,1,4,0
16030,496,0,"0% no offer",2018,4,1,0,1,0
16030,445,0,"0% no offer",2018,3,1,0,1,0
16031,492,0,"0% no offer",2018,6,1,0,1,0
16031,441,0,"0% no offer",2018,2,1,0,1,0
16030,333,1,"15-50% offer",2017,12,0,1,1,0
16031,492,0,"0% no offer",2018,5,1,0,1,0
16032,103,1,"15-50% offer",2018,3,1,0,1,1
16033,156,0,"0% no offer",2018,6,1,0,1,0
16033,78,1,"50%-75% offer",2017,11,0,0,1,1
16032,78,1,"50%-75% offer",2017,12,0,1,1,0
16033,103,1,"15-50% offer",2018,2,1,0,1,0
16033,454,1,"15-50% offer",2017,12,0,1,4,1
16033,156,0,"0% no offer",2018,5,1,0,1,0
16033,156,0,"0% no offer",2018,4,1,0,1,0
16034,83,1,"15-50% offer",2018,2,1,0,1,1
16034,186,0,"0% no offer",2018,4,1,0,1,1
16035,112,1,"15-50% offer",2018,3,1,0,1,1
16034,103,1,"15-50% offer",2017,12,0,1,1,1
16035,517,1,"15-50% offer",2017,12,0,1,4,1
16034,121,1,"15-50% offer",2017,11,0,0,1,1
16035,149,1,"1-15% offer",2018,6,1,0,1,1
16037,191,1,"15-50% offer",2018,3,1,0,1,0
16036,633,1,"15-50% offer",2017,12,0,1,4,1
16037,137,1,"15-50% offer",2018,2,1,0,1,1
16037,250,1,"15-50% offer",2018,5,1,0,1,1
16036,137,1,"15-50% offer",2017,12,0,1,1,0
16037,125,1,"15-50% offer",2017,11,0,0,1,1
16037,579,1,"15-50% offer",2018,4,1,0,1,1
16039,681,0,"0% no offer",2017,12,0,1,4,1
16038,165,0,"0% no offer",2018,3,1,0,1,1
16038,181,0,"0% no offer",2017,12,0,1,1,1
16039,145,0,"0% no offer",2018,5,1,0,1,1
16039,114,1,"1-15% offer",2018,6,1,0,1,1
16038,64,1,"15-50% offer",2017,11,0,0,1,1
16039,125,0,"0% no offer",2018,2,1,0,1,1
16039,114,1,"1-15% offer",2018,4,1,0,1,1
16040,208,0,"0% no offer",2017,12,0,1,1,1
16040,202,0,"0% no offer",2017,11,0,0,1,1
16040,202,0,"0% no offer",2018,3,1,0,1,1
16042,88,1,"50%-75% offer",2017,11,0,0,1,0
16042,151,1,"15-50% offer",2017,12,0,1,1,0
16041,270,0,"0% no offer",2018,4,1,0,1,0
16041,176,1,"15-50% offer",2018,6,1,0,1,0
16041,276,0,"0% no offer",2018,5,1,0,1,0
16041,704,1,"15-50% offer",2017,12,0,1,4,0
16041,155,1,"15-50% offer",2018,2,1,0,1,0
16041,218,0,"0% no offer",2018,3,1,0,1,0
16043,232,1,"1-15% offer",2018,6,1,0,1,1
16043,189,1,"15-50% offer",2018,3,1,0,1,1
16044,155,1,"15-50% offer",2017,12,0,1,1,1
16043,123,1,"50%-75% offer",2018,2,1,0,1,1
16043,724,1,"15-50% offer",2017,12,0,1,4,1
16043,102,1,"50%-75% offer",2017,11,0,0,1,1
16043,221,1,"1-15% offer",2018,5,1,0,1,1
16043,210,1,"15-50% offer",2018,4,1,0,1,1
16045,161,0,"0% no offer",2018,4,1,0,1,1
16045,201,0,"0% no offer",2018,5,1,0,1,1
16045,100,1,"15-50% offer",2018,2,1,0,1,1
16045,100,1,"15-50% offer",2017,11,0,0,1,1
16046,134,0,"0% no offer",2017,12,0,1,1,1
16048,166,1,"75%+ offer ",2017,12,0,1,1,0
16048,103,1,"75%+ offer ",2017,11,0,0,1,1
16048,197,1,"50%-75% offer",2018,6,1,0,1,1
16047,810,1,"50%-75% offer",2017,12,0,1,4,0
16047,197,1,"50%-75% offer",2018,5,1,0,1,1
16050,156,1,"50%-75% offer",2018,2,1,0,1,0
16049,267,1,"15-50% offer",2018,6,1,0,1,1
16049,267,1,"15-50% offer",2018,4,1,0,1,0
16049,146,1,"50%-75% offer",2017,11,0,0,1,0
16049,278,1,"15-50% offer",2018,5,1,0,1,1
16049,167,1,"50%-75% offer",2018,3,1,0,1,1
16049,335,0,"0% no offer",2017,12,0,1,1,1
16051,219,1,"15-50% offer",2018,3,1,0,1,1
16051,191,1,"15-50% offer",2017,12,0,1,1,1
16051,219,1,"15-50% offer",2018,4,1,0,1,1
16051,219,1,"15-50% offer",2018,6,1,0,1,1
16051,766,1,"15-50% offer",2017,12,0,1,4,1
16051,219,1,"15-50% offer",2018,5,1,0,1,1
16052,126,1,"50%-75% offer",2018,2,1,0,1,1
16051,98,1,"50%-75% offer",2017,11,0,0,1,1
16053,703,0,"0% no offer",2017,12,0,1,4,1
16054,103,1,"15-50% offer",2017,12,0,1,1,1
16054,502,1,"1-15% offer",2017,12,0,1,4,1
16054,100,1,"15-50% offer",2017,11,0,0,1,1
16055,255,1,"1-15% offer",2018,2,1,0,1,1
16055,345,1,"1-15% offer",2017,12,0,1,1,1
16056,408,1,"1-15% offer",2018,5,1,0,1,0
16055,384,1,"1-15% offer",2018,6,1,0,1,0
16056,384,1,"1-15% offer",2018,3,1,0,1,1
16055,384,1,"1-15% offer",2018,4,1,0,1,0
16055,1586,1,"1-15% offer",2017,12,0,1,4,1
16056,344,1,"1-15% offer",2017,11,0,0,1,1
16057,116,1,"15-50% offer",2018,2,1,0,1,1
16058,152,1,"1-15% offer",2018,3,1,0,1,1
16057,134,1,"15-50% offer",2017,11,0,0,1,1
16057,170,0,"0% no offer",2018,6,1,0,1,1
16059,185,0,"0% no offer",2017,12,0,1,1,0
16059,100,1,"15-50% offer",2018,2,1,0,1,1
16059,698,0,"0% no offer",2017,12,0,1,4,0
16060,191,0,"0% no offer",2018,5,1,0,1,0
16059,90,1,"15-50% offer",2017,11,0,0,1,1
16060,180,0,"0% no offer",2018,4,1,0,1,0
16059,157,0,"0% no offer",2018,6,1,0,1,1
16061,273,1,"1-15% offer",2017,11,0,0,1,0
16061,425,1,"1-15% offer",2018,5,1,0,1,0
16061,303,1,"1-15% offer",2017,12,0,1,1,0
16062,273,1,"1-15% offer",2018,2,1,0,1,0
16061,1355,1,"1-15% offer",2017,12,0,1,4,0
16062,334,1,"1-15% offer",2018,4,1,0,1,0
16061,425,1,"1-15% offer",2018,6,1,0,1,0
16063,161,1,"15-50% offer",2017,11,0,0,1,1
16063,1115,0,"0% no offer",2017,12,0,1,4,1
16065,890,1,"75%+ offer ",2017,12,0,1,4,1
16065,167,1,"75%+ offer ",2017,11,0,0,1,1
16064,284,1,"75%+ offer ",2018,5,1,0,1,0
16065,247,1,"75%+ offer ",2018,6,1,0,1,1
16064,247,1,"75%+ offer ",2018,3,1,0,1,1
16064,263,1,"75%+ offer ",2018,4,1,0,1,1
16064,213,1,"75%+ offer ",2017,12,0,1,1,1
16065,172,1,"75%+ offer ",2018,2,1,0,1,1
16067,134,1,"15-50% offer",2017,12,0,1,1,0
16066,754,1,"15-50% offer",2017,12,0,1,4,0
16066,144,1,"15-50% offer",2017,11,0,0,1,0
16066,216,1,"1-15% offer",2018,4,1,0,1,0
16066,216,1,"1-15% offer",2018,5,1,0,1,0
16067,206,1,"1-15% offer",2018,6,1,0,1,0
16068,115,1,"15-50% offer",2018,6,1,0,1,1
16069,527,1,"15-50% offer",2017,12,0,1,4,1
16068,165,1,"1-15% offer",2018,5,1,0,1,1
16068,441,0,"0% no offer",2018,4,1,0,1,1
16069,143,1,"15-50% offer",2017,12,0,1,1,1
16068,93,1,"15-50% offer",2018,2,1,0,1,1
16071,1031,1,"1-15% offer",2017,12,0,1,4,1
16070,230,1,"15-50% offer",2017,11,0,0,1,1
16071,354,0,"0% no offer",2018,4,1,0,1,1
16071,326,0,"0% no offer",2018,6,1,0,1,1
16070,180,1,"15-50% offer",2018,2,1,0,1,1
16073,157,1,"75%+ offer ",2018,4,1,0,1,1
16072,90,1,"75%+ offer ",2017,11,0,0,1,1
16075,267,0,"0% no offer",2018,6,1,0,1,0
16074,1144,0,"0% no offer",2017,12,0,1,4,1
16074,187,0,"0% no offer",2018,2,1,0,1,0
16074,267,0,"0% no offer",2018,5,1,0,1,1
16074,187,0,"0% no offer",2017,11,0,0,1,1
16074,233,0,"0% no offer",2017,12,0,1,1,0
16074,247,0,"0% no offer",2018,4,1,0,1,1
16077,221,1,"75%+ offer ",2018,4,1,0,1,1
16077,247,1,"75%+ offer ",2018,5,1,0,1,1
16076,889,1,"1-15% offer",2017,12,0,1,4,0
16077,179,1,"75%+ offer ",2017,12,0,1,1,1
16076,212,1,"75%+ offer ",2018,6,1,0,1,1
16077,162,1,"75%+ offer ",2018,2,1,0,1,0
16076,182,1,"75%+ offer ",2017,11,0,0,1,0
16079,127,0,"0% no offer",2017,12,0,1,1,1
16079,518,0,"0% no offer",2017,12,0,1,4,1
16078,92,1,"1-15% offer",2017,11,0,0,1,1
16080,174,0,"0% no offer",2017,11,0,0,1,1
16081,708,0,"0% no offer",2017,12,0,1,4,1
16080,168,0,"0% no offer",2017,12,0,1,1,1
16083,349,1,"1-15% offer",2018,4,1,0,1,1
16082,190,1,"50%-75% offer",2017,11,0,0,1,1
16082,183,1,"50%-75% offer",2017,12,0,1,1,1
16083,331,1,"1-15% offer",2018,6,1,0,1,1
16082,233,1,"15-50% offer",2018,2,1,0,1,1
16083,349,1,"1-15% offer",2018,3,1,0,1,1
16082,1118,1,"1-15% offer",2017,12,0,1,4,1
16082,419,0,"0% no offer",2018,5,1,0,1,1
16085,190,1,"1-15% offer",2018,5,1,0,1,0
16084,229,0,"0% no offer",2018,4,1,0,1,0
16084,183,1,"1-15% offer",2018,3,1,0,1,0
16085,130,1,"15-50% offer",2017,11,0,0,1,1
16084,231,0,"0% no offer",2018,6,1,0,1,1
16084,203,0,"0% no offer",2018,2,1,0,1,0
16084,910,0,"0% no offer",2017,12,0,1,4,1
16084,217,0,"0% no offer",2017,12,0,1,1,1
16086,222,1,"1-15% offer",2018,3,1,0,1,1
16086,255,1,"1-15% offer",2018,5,1,0,1,1
16086,202,1,"1-15% offer",2018,6,1,0,1,1
16087,574,1,"15-50% offer",2017,12,0,1,4,1
16087,142,1,"1-15% offer",2018,2,1,0,1,1
16087,115,1,"1-15% offer",2017,11,0,0,1,1
16087,212,1,"1-15% offer",2018,4,1,0,1,1
16086,108,1,"1-15% offer",2017,12,0,1,1,1
16089,831,1,"15-50% offer",2017,12,0,1,4,1
16089,353,1,"15-50% offer",2018,6,1,0,1,1
16088,353,1,"15-50% offer",2018,4,1,0,1,1
16089,391,1,"15-50% offer",2018,5,1,0,1,1
16088,166,1,"15-50% offer",2017,11,0,0,1,1
16089,225,1,"15-50% offer",2017,12,0,1,1,1
16089,313,1,"15-50% offer",2018,3,1,0,1,1
16088,422,1,"15-50% offer",2018,2,1,0,1,1
16090,140,0,"0% no offer",2017,11,0,0,1,1
16092,132,0,"0% no offer",2017,12,0,1,1,1
16091,128,0,"0% no offer",2018,3,1,0,1,1
16091,128,0,"0% no offer",2018,4,1,0,1,1
16091,128,0,"0% no offer",2018,6,1,0,1,1
16091,497,0,"0% no offer",2017,12,0,1,4,1
16092,128,0,"0% no offer",2017,11,0,0,1,1
16091,128,0,"0% no offer",2018,5,1,0,1,1
16093,270,0,"0% no offer",2018,5,1,0,1,1
16094,270,0,"0% no offer",2018,6,1,0,1,1
16093,259,0,"0% no offer",2018,3,1,0,1,1
16093,259,0,"0% no offer",2018,2,1,0,1,1
16094,1138,0,"0% no offer",2017,12,0,1,4,1
16093,259,0,"0% no offer",2018,4,1,0,1,1
16095,88,0,"0% no offer",2018,2,1,0,1,1
16095,91,0,"0% no offer",2018,3,1,0,1,1
16096,91,0,"0% no offer",2018,4,1,0,1,1
16096,119,0,"0% no offer",2017,12,0,1,1,1
16095,162,0,"0% no offer",2018,5,1,0,1,1
16095,86,0,"0% no offer",2017,11,0,0,1,1
16096,91,0,"0% no offer",2018,6,1,0,1,1
16097,502,1,"1-15% offer",2017,12,0,1,4,1
16098,508,1,"1-15% offer",2017,12,0,1,4,1
16100,154,1,"15-50% offer",2018,3,1,0,1,1
16099,982,1,"1-15% offer",2017,12,0,1,4,1
16099,202,1,"15-50% offer",2018,5,1,0,1,1
16100,154,1,"15-50% offer",2017,11,0,0,1,1
16100,202,1,"15-50% offer",2018,4,1,0,1,1
16099,139,1,"15-50% offer",2018,2,1,0,1,1
16099,306,0,"0% no offer",2018,6,1,0,1,1
16101,601,1,"1-15% offer",2017,12,0,1,4,1
16102,119,1,"15-50% offer",2017,12,0,1,1,1
16102,898,0,"0% no offer",2018,6,1,0,1,1
16102,629,1,"1-15% offer",2017,12,0,1,4,1
16102,119,1,"15-50% offer",2017,11,0,0,1,1
16103,684,1,"50%-75% offer",2017,12,0,1,4,1
16104,157,1,"50%-75% offer",2018,6,1,0,1,1
16103,134,1,"75%+ offer ",2018,2,1,0,1,1
16104,197,1,"50%-75% offer",2018,5,1,0,1,1
16103,157,1,"50%-75% offer",2018,3,1,0,1,1
16103,181,1,"50%-75% offer",2018,4,1,0,1,1
16104,147,1,"50%-75% offer",2017,12,0,1,1,1
16103,98,1,"75%+ offer ",2017,11,0,0,1,1
16105,506,0,"0% no offer",2018,4,1,0,1,1
16107,145,0,"0% no offer",2018,3,1,0,1,1
16107,134,0,"0% no offer",2018,5,1,0,1,1
16107,77,1,"15-50% offer",2018,2,1,0,1,1
16107,475,1,"1-15% offer",2017,12,0,1,4,1
16107,80,1,"15-50% offer",2017,12,0,1,1,1
16107,61,1,"50%-75% offer",2017,11,0,0,1,1
16106,134,0,"0% no offer",2018,6,1,0,1,1
16106,150,0,"0% no offer",2018,4,1,0,1,1
16108,282,0,"0% no offer",2018,5,1,0,1,1
16109,120,1,"50%-75% offer",2017,11,0,0,1,1
16108,1125,0,"0% no offer",2017,12,0,1,4,1
16108,262,0,"0% no offer",2018,3,1,0,1,1
16109,270,0,"0% no offer",2017,12,0,1,1,1
16108,242,0,"0% no offer",2018,6,1,0,1,1
16109,171,1,"15-50% offer",2018,2,1,0,1,1
16108,282,0,"0% no offer",2018,4,1,0,1,1
16110,214,0,"0% no offer",2018,4,1,0,1,1
16110,203,0,"0% no offer",2018,6,1,0,1,1
16110,203,0,"0% no offer",2018,3,1,0,1,1
16110,142,1,"15-50% offer",2018,2,1,0,1,1
16110,234,0,"0% no offer",2018,5,1,0,1,1
16110,709,1,"1-15% offer",2017,12,0,1,4,1
16110,182,1,"1-15% offer",2017,12,0,1,1,1
16111,134,1,"15-50% offer",2017,11,0,0,1,1
16112,108,1,"15-50% offer",2017,12,0,1,1,1
16113,170,0,"0% no offer",2018,4,1,0,1,0
16112,170,0,"0% no offer",2018,6,1,0,1,0
16113,206,0,"0% no offer",2018,5,1,0,1,0
16112,502,1,"1-15% offer",2017,12,0,1,4,1
16112,134,0,"0% no offer",2017,11,0,0,1,0
16112,105,1,"15-50% offer",2018,2,1,0,1,0
16115,96,1,"75%+ offer ",2018,6,1,0,1,1
16115,74,1,"75%+ offer ",2018,2,1,0,1,1
16114,96,1,"75%+ offer ",2018,6,1,0,1,1
16114,455,0,"0% no offer",2018,4,1,0,1,1
16114,160,1,"50%-75% offer",2018,3,1,0,1,1
16114,91,1,"75%+ offer ",2017,12,0,1,1,1
16114,111,1,"75%+ offer ",2018,5,1,0,1,1
16114,478,1,"50%-75% offer",2017,12,0,1,4,1
16115,59,1,"1-15% offer",2017,11,0,0,1,1
16117,159,1,"75%+ offer ",2017,12,0,1,1,1
16117,208,1,"50%-75% offer",2018,4,1,0,1,1
16116,154,1,"75%+ offer ",2018,2,1,0,1,1
16116,127,1,"75%+ offer ",2017,11,0,0,1,1
16117,208,1,"50%-75% offer",2018,5,1,0,1,1
16117,208,1,"50%-75% offer",2018,3,1,0,1,1
16116,208,1,"50%-75% offer",2018,6,1,0,1,1
16117,828,1,"50%-75% offer",2017,12,0,1,4,1
16118,136,1,"15-50% offer",2017,12,0,1,1,0
16119,201,0,"0% no offer",2018,2,1,0,1,1
16119,142,1,"1-15% offer",2017,11,0,0,1,0
16120,407,0,"0% no offer",2017,12,0,1,4,1
16121,69,0,"0% no offer",2017,12,0,1,1,1
16123,174,0,"0% no offer",2018,5,1,0,1,1
16122,156,0,"0% no offer",2018,6,1,0,1,1
16123,156,0,"0% no offer",2017,12,0,1,1,1
16122,174,0,"0% no offer",2018,4,1,0,1,1
16122,114,1,"15-50% offer",2017,11,0,0,1,1
16123,114,1,"15-50% offer",2018,2,1,0,1,1
16123,150,1,"1-15% offer",2018,3,1,0,1,1
16122,513,1,"15-50% offer",2017,12,0,1,4,1
16125,234,1,"1-15% offer",2018,6,1,0,1,1
16124,254,1,"1-15% offer",2018,3,1,0,1,0
16124,113,1,"1-15% offer",2017,11,0,0,1,1
16124,187,1,"1-15% offer",2017,12,0,1,1,1
16124,254,1,"1-15% offer",2018,5,1,0,1,1
16124,254,1,"1-15% offer",2018,4,1,0,1,1
16124,731,1,"1-15% offer",2017,12,0,1,4,1
16127,172,0,"0% no offer",2018,3,1,0,1,1
16126,124,0,"0% no offer",2017,12,0,1,1,1
16127,181,0,"0% no offer",2018,4,1,0,1,1
16126,105,0,"0% no offer",2017,11,0,0,1,1
16126,121,0,"0% no offer",2018,2,1,0,1,1
16126,527,0,"0% no offer",2017,12,0,1,4,1
16128,747,0,"0% no offer",2017,12,0,1,4,1
16128,156,1,"1-15% offer",2018,6,1,0,1,1
16128,161,1,"1-15% offer",2017,12,0,1,1,1
16128,196,0,"0% no offer",2018,5,1,0,1,1
16129,101,1,"15-50% offer",2017,11,0,0,1,1
16128,126,1,"15-50% offer",2018,2,1,0,1,1
16128,156,1,"1-15% offer",2018,4,1,0,1,1
16131,776,1,"15-50% offer",2017,12,0,1,4,1
16131,127,1,"1-15% offer",2017,11,0,0,1,1
16130,161,1,"50%-75% offer",2018,2,1,0,1,1
16130,190,1,"15-50% offer",2017,12,0,1,1,1
16130,212,1,"15-50% offer",2018,6,1,0,1,1
16130,192,1,"15-50% offer",2018,4,1,0,1,1
16130,212,1,"15-50% offer",2018,5,1,0,1,1
16131,171,1,"15-50% offer",2018,3,1,0,1,1
16132,207,1,"15-50% offer",2018,4,1,0,1,1
16132,207,1,"15-50% offer",2018,3,1,0,1,1
16133,491,1,"15-50% offer",2017,12,0,1,4,1
16132,207,1,"15-50% offer",2018,5,1,0,1,1
16133,126,1,"15-50% offer",2018,2,1,0,1,1
16132,111,1,"15-50% offer",2017,12,0,1,1,1
16135,337,1,"15-50% offer",2018,4,1,0,1,1
16134,202,1,"15-50% offer",2018,2,1,0,1,0
16135,258,1,"15-50% offer",2018,3,1,0,1,0
16134,382,1,"15-50% offer",2018,5,1,0,1,1
16134,303,1,"15-50% offer",2018,6,1,0,1,0
16134,289,1,"15-50% offer",2017,12,0,1,1,0
16135,1252,1,"15-50% offer",2017,12,0,1,4,0
16136,113,1,"1-15% offer",2017,11,0,0,1,1
16136,738,1,"1-15% offer",2017,12,0,1,4,1
16136,196,1,"1-15% offer",2018,4,1,0,1,1
16136,196,1,"1-15% offer",2018,6,1,0,1,1
16137,196,1,"1-15% offer",2018,5,1,0,1,1
